Timestamp;Event;Qty;Fill_Price;$_Commission;$_Profit_Loss;$_Strategy;$_Account;Signal;Indicators
2024-07-15T07:41:59;SE1;1;20621.75
2024-07-15T07:41:59;Signal;;;;;;;2024-07-15T07:41:59;Indicator;;;;;;;;1000_SMA;20602.65;14_MA_ENVELOPES_LOWER;20319.93;14_MA_ENVELOPES_MID;20629.38;14_MA_ENVELOPES_UPPER;20938.82;144_SMA;20604.74;236_EMA;20592.98;382_EMA;20584.58;618_EMA;20583.72;62_ZLEMA;20639.34;8_ZLEMA;20620.54;ACCUM_DIST;459574.96;ADX;28.12;ADX_180MIN;29.24;ADX_30MIN;20.04;APZ_LOW;20609.21;APZ_UPPER;20640.88;AROON DOWN;100;AROON UP;7.14;ATR;8.05;AWESOME;-7.32;BOLLI_500_LOWER;20526.36;BOLLI_500_MID;20561.2;BOLLI_500_UPPER;20596.05;CCI;-121.57;CHAIKIN;-205.12;CHOP_INDEX;58.28;CMO;-100;CP+_C;20540;CP+_R1;20577.22;CP+_R2;20614.43;CP+_R3;20651.65;CP+_R4;20763.3;CP+_R5;20946;CP+_R6;21196.91;CP+_S1;20502.78;CP+_S2;20465.57;CP+_S3;20428.35;CP+_S4;20316.7;CP+_S5;20134;CP+_S6;19883.09;CP+_WEEK_C;20540;CP+_WEEK_R1;20599.47;CP+_WEEK_R2;20658.94;CP+_WEEK_R3;20718.41;CP+_WEEK_R4;20896.81;CP+_WEEK_R5;21188.75;CP+_WEEK_R6;21589.68;CP+_WEEK_S1;20480.53;CP+_WEEK_S2;20421.06;CP+_WEEK_S3;20361.59;CP+_WEEK_S4;20183.19;CP+_WEEK_S5;19891.25;CP+_WEEK_S6;19490.32;DISPARITY_INDEX;-0.05;DIV_BEAR;0;DIV_BULL;0;DM_ADX_PLOT;28.12;DM_DI_MINUS;14.36;DM_DI_PLUS;5.01;DYNAMIC_MOMENTUM;27.79;FISHER_TRANSFORM;-6.2;LIN_REG;20621.25;LIN_REG_INTERCEPT;20637.5;LIN_REG_SLOPE;-1.25;MACD_180MIN_AVERAGE;-23.87;MACD_180MIN_DEFAULT;-17.18;MACD_180MIN_DIFFERENCE;6.68;MACD_30MIN_AVERAGE;16.27;MACD_30MIN_DEFAULT;17.68;MACD_30MIN_DIFFERENCE;1.42;MACD_AVG;-1.09;MACD_DEFAULT;-3.21;MACD_DIFF;-2.11;MFI;0;MOMENTUM;-30;OBV;457928;PFE;-0.64;R_SQUARED;1;RIND;2.6;RSI_180MIN_AVERAGE;51.04;RSI_180MIN_DEFAULT;52.09;RSI_30MIN_AVERAGE;66.25;RSI_30MIN_DEFAULT;68.95;RSI_AVERAGE;31.25;RSI_DEFAULT;29.76;RSS;2.64;RVI;29.49;STOCH_FAST_D;0;STOCH_FAST_K;0;SUPERTREND;20648.69;SUPERTREND_180MIN;20339.69;SUPERTREND_30MIN;SUPERTREND;20653.37;TRIX_DEFAULT;0;TRIX_SIGNAL;0;TSI;-71.38;VOLUME;32;VOLUME_DOWN;32;VOLUME_UP;0;VORTEX_MINUS;1.2;VORTEX_PLUS;0.8;VROC;-34.73;VWAP;20620.02;VWAP_CLOUD_HIGH;20621.25;VWAP_CLOUD_LOW;20620.02;VWAP_L1;20604.48;VWAP_L2;20588.94;VWAP_U1;20635.56;VWAP_U2;20651.1;WILLIAMS_%R;-100;ZIGZAG_HIGH;20651.25;ZIGZAG_LOW;20620
2024-07-15T07:41:59;Commission;;;-2.09
2024-07-15T07:41:59;Strategy;;;;;$-2.09
2024-07-15T07:41:59;Account;;;;;;$299992.91
2024-07-15T08:11:17;SX;1;20627.50
2024-07-15T08:11:17;Loss;;;;$-117.09
2024-07-15T08:11:17;Strategy;;;;;$-119.18
2024-07-15T08:11:17;Account;;;;;;$299880.82
2024-07-15T08:39:00;SE1;1;20609.75
