Timestamp;Event;Qty;Fill_Price;$_Commission;$_Profit_Loss;$_Strategy;$_Account;Signal;Indicators
2024-03-18T08:51:36;Signal;;;;;;;FIB_EMA_CROSS;2024-03-18T08:51:36;Indicator;;;;;;;;1000_SMA;18095.05;14_P_MA_ENVELOPES_LOWER;17886.1;14_P_MA_ENVELOPES_MID;18158.48;14_P_MA_ENVELOPES_UPPER;18430.86;144_SMA;18167.38;236_EMA;18142.64;382_EMA;18125.44;618_EMA;18111.85;62_ZLEMA;18153.57;8_ZLEMA;18156.36;ACCUM_DIST;1592576.55;ADX;23.93;APZ_LOW;18137.32;APZ_UPPER;18174.42;AROON DOWN;85.71;AROON UP;42.86;ATR;9.61;AWESOME;-6.34;BOLLI_500_P_LOWER;18055.19;BOLLI_500_P_MID;18101.51;BOLLI_500_P_UPPER;18147.82;CCI;-62.52;CHAIKIN;670.78;CMO;-22.73;CP+_C;18063.5;CP+_R1;18092.51;CP+_R2;18121.53;CP+_R3;18150.54;CP+_R4;18237.58;CP+_R5;18380;CP+_R6;18575.6;CP+_S1;18034.49;CP+_S2;18005.48;CP+_S3;17976.46;CP+_S4;17889.43;CP+_S5;17747;CP+_S6;17551.4;DISPARITY_INDEX;-0.06;DM_ADX_PLOT;23.93;DM_DI_MINUS;18.56;DM_DI_PLUS;11.78;DYNAMIC_MOMENTUM;39.29;FISHER_TRANSFORM;-0.79;LIN_REG;18151.86;LIN_REG_INTERCEPT;18165.11;LIN_REG_SLOPE;-1.02;MACD_AVG;-4.53;MACD_DEFAULT;-4.06;MACD_DIFF;0.47;MFI;18.89;MOMENTUM;-12.5;OBV;1599730;PFE;0;R_SQUARED;0.1;RIND;36.58;RSI_AVERAGE;43.44;RSI_DEFAULT;39.83;RSS;47.64;RVI;70.76;STOCH_FAST_D;52.33;STOCH_FAST_K;11.63;TRIX_DEFAULT;0;TRIX_SIGNAL;0;VOLUME;813;VOLUME_DOWN;813;VOLUME_UP;0;VORTEX_MINUS;0.99;VORTEX_PLUS;0.96;VROC;880.36;VWAP;18165.8;VWAP_CLOUD_HIGH;18165.8;VWAP_CLOUD_LOW;18150;VWAP_L1;18149.62;VWAP_L2;18133.44;VWAP_U1;18181.98;VWAP_U2;18198.15;WILLIAMS_%R;-88.37;ZIGZAG_HIGH;18163.75;ZIGZAG_LOW;18148.75
2024-03-18T14:49:21;Signal;;;;;;;FIB_EMA_CROSS;2024-03-18T14:49:21;Indicator;;;;;;;;1000_SMA;18146.51;14_P_MA_ENVELOPES_LOWER;18057.95;14_P_MA_ENVELOPES_MID;18332.95;14_P_MA_ENVELOPES_UPPER;18607.94;144_SMA;18322.15;236_EMA;18296.37;382_EMA;18263.62;618_EMA;18224.92;62_ZLEMA;18341.38;8_ZLEMA;18338.48;ACCUM_DIST;1641161.55;ADX;18.67;APZ_LOW;18318.1;APZ_UPPER;18353.61;AROON DOWN;71.43;AROON UP;0;ATR;8.75;AWESOME;-7.12;BOLLI_500_P_LOWER;18160.8;BOLLI_500_P_MID;18231.09;BOLLI_500_P_UPPER;18301.39;CCI;-13.18;CHAIKIN;280.43;CMO;-17.65;CP+_C;18063.5;CP+_R1;18092.51;CP+_R2;18121.53;CP+_R3;18150.54;CP+_R4;18237.58;CP+_R5;18380;CP+_R6;18575.6;CP+_S1;18034.49;CP+_S2;18005.48;CP+_S3;17976.46;CP+_S4;17889.43;CP+_S5;17747;CP+_S6;17551.4;DISPARITY_INDEX;-0.05;DM_ADX_PLOT;18.67;DM_DI_MINUS;13.29;DM_DI_PLUS;10.14;DYNAMIC_MOMENTUM;38.55;FISHER_TRANSFORM;0.42;LIN_REG;18335.61;LIN_REG_INTERCEPT;18330.29;LIN_REG_SLOPE;0.41;MACD_AVG;-2.72;MACD_DEFAULT;-2.06;MACD_DIFF;0.65;MFI;55.93;MOMENTUM;-7.5;OBV;1648315;PFE;-0.26;R_SQUARED;0.3;RIND;41.04;RSI_AVERAGE;47;RSI_DEFAULT;39.64;RSS;54.89;RVI;40.42;STOCH_FAST_D;66.51;STOCH_FAST_K;24;TRIX_DEFAULT;0;TRIX_SIGNAL;0;VOLUME;560;VOLUME_DOWN;560;VOLUME_UP;0;VORTEX_MINUS;1.01;VORTEX_PLUS;0.94;VROC;916.59;VWAP;18248.43;VWAP_CLOUD_HIGH;18328.75;VWAP_CLOUD_LOW;18248.43;VWAP_L1;18178.1;VWAP_L2;18107.77;VWAP_U1;18318.76;VWAP_U2;18389.09;WILLIAMS_%R;-76;ZIGZAG_HIGH;18342.5;ZIGZAG_LOW;18325
2024-03-18T14:49:21;SE1;1;18328,50
2024-03-18T14:49:21;SE2;1;18328,50
2024-03-18T14:49:21;SE3;1;18328,50
2024-03-18T14:49:21;SE4;1;18328,50
2024-03-18T14:49:21;SE5;1;18328,50
2024-03-18T14:54:08;Parabolic stop;1;18320,75
2024-03-18T14:54:08;Parabolic stop;1;18320,75
2024-03-18T14:54:08;Parabolic stop;1;18320,75
2024-03-18T14:54:08;Parabolic stop;1;18320,75
