timestamp,action,direction,price,quantity,position,pnl
2024-05-12 17:19:02.400,enter,long,18243.0,1,1,-129.0
2024-05-12 17:19:02.400,exit,,18246.0,1,0,-126.0
2024-05-12 17:19:02.400,enter,short,18324.0,1,-1,-126.0
2024-05-12 17:19:02.400,exit,,18327.0,1,0,-129.0
2024-05-12 17:19:02.400,enter,short,18438.0,1,-1,-129.0
2024-05-12 17:19:02.400,exit,,18441.0,1,0,-132.0
2024-05-12 17:19:02.400,enter,short,18441.0,1,-1,-132.0
2024-05-12 17:19:02.400,exit,,18444.0,1,0,-135.0
2024-05-12 17:19:02.400,enter,short,18447.0,1,-1,-135.0
2024-05-12 17:19:02.400,exit,,18444.0,1,0,-132.0
2024-05-12 17:19:02.400,enter,long,18468.0,1,1,-132.0
2024-05-12 17:19:02.400,exit,,18471.0,1,0,-129.0
2024-05-12 17:19:02.400,enter,short,18477.0,1,-1,-129.0
2024-05-12 17:19:02.400,exit,,18480.0,1,0,-132.0
2024-05-12 17:19:02.400,enter,short,18450.0,1,-1,-132.0
2024-05-12 17:19:02.400,exit,,18447.0,1,0,-129.0
2024-05-12 17:19:02.900,enter,long,18246.0,1,1,-129.0
2024-05-12 17:19:02.900,exit,,18249.0,1,0,-126.0
2024-05-12 17:19:02.900,enter,short,18315.0,1,-1,-126.0
2024-05-12 17:19:02.900,exit,,18318.0,1,0,-129.0
2024-05-12 17:19:02.900,enter,short,18309.0,1,-1,-129.0
2024-05-12 17:19:02.900,exit,,18312.0,1,0,-132.0
2024-05-12 17:19:02.900,enter,short,18309.0,1,-1,-132.0
2024-05-12 17:19:02.900,exit,,18312.0,1,0,-135.0
2024-05-12 17:19:02.900,enter,short,18315.0,1,-1,-135.0
2024-05-12 17:19:02.900,exit,,18318.0,1,0,-138.0
2024-05-12 17:19:02.900,enter,short,18312.0,1,-1,-138.0
2024-05-12 17:19:02.900,exit,,18315.0,1,0,-141.0
2024-05-12 17:19:02.900,enter,short,18312.0,1,-1,-141.0
2024-05-12 17:19:02.900,exit,,18315.0,1,0,-144.0
2024-05-12 17:19:02.900,enter,short,18312.0,1,-1,-144.0
2024-05-12 17:19:02.900,exit,,18315.0,1,0,-147.0
2024-05-12 17:19:02.900,enter,short,18357.0,1,-1,-147.0
2024-05-12 17:19:02.900,exit,,18360.0,1,0,-150.0
2024-05-12 17:19:02.900,enter,short,18372.0,1,-1,-150.0
2024-05-12 17:19:02.900,exit,,18366.0,1,0,-144.0
2024-05-12 17:19:02.900,enter,short,18369.0,1,-1,-144.0
2024-05-12 17:19:02.900,exit,,18372.0,1,0,-147.0
2024-05-12 17:19:02.900,enter,short,18378.0,1,-1,-147.0
2024-05-12 17:19:02.900,exit,,18372.0,1,0,-141.0
2024-05-12 17:19:02.900,enter,short,18372.0,1,-1,-141.0
2024-05-12 17:19:02.900,exit,,18369.0,1,0,-138.0
2024-05-12 17:19:02.900,enter,long,18369.0,1,1,-138.0
2024-05-12 17:19:02.900,exit,,18372.0,1,0,-135.0
2024-05-12 17:19:02.900,enter,short,18396.0,1,-1,-135.0
2024-05-12 17:19:02.900,exit,,18399.0,1,0,-138.0
2024-05-12 17:19:02.900,enter,short,18393.0,1,-1,-138.0
2024-05-12 17:19:02.900,exit,,18396.0,1,0,-141.0
2024-05-12 17:19:02.900,enter,short,18399.0,1,-1,-141.0
2024-05-12 17:19:02.900,exit,,18402.0,1,0,-144.0
2024-05-12 17:19:02.900,enter,short,18396.0,1,-1,-144.0
2024-05-12 17:19:02.900,exit,,18399.0,1,0,-147.0
2024-05-12 17:19:02.900,enter,short,18399.0,1,-1,-147.0
2024-05-12 17:19:02.900,exit,,18402.0,1,0,-150.0
2024-05-12 17:19:02.900,enter,short,18399.0,1,-1,-150.0
2024-05-12 17:19:02.900,exit,,18402.0,1,0,-153.0
2024-05-12 17:19:02.900,enter,short,18408.0,1,-1,-153.0
2024-05-12 17:19:02.900,exit,,18411.0,1,0,-156.0
2024-05-12 17:19:02.900,enter,short,18408.0,1,-1,-156.0
2024-05-12 17:19:02.900,exit,,18411.0,1,0,-159.0
2024-05-12 17:19:02.900,enter,short,18408.0,1,-1,-159.0
2024-05-12 17:19:02.900,exit,,18411.0,1,0,-162.0
2024-05-12 17:19:02.900,enter,short,18417.0,1,-1,-162.0
2024-05-12 17:19:02.900,exit,,18420.0,1,0,-165.0
2024-05-12 17:19:02.900,enter,short,18411.0,1,-1,-165.0
2024-05-12 17:19:02.900,exit,,18414.0,1,0,-168.0
2024-05-12 17:19:02.900,enter,long,18447.0,1,1,-168.0
2024-05-12 17:19:02.900,exit,,18450.0,1,0,-165.0
2024-05-12 17:19:02.900,enter,short,18408.0,1,-1,-165.0
2024-05-12 17:19:02.900,exit,,18405.0,1,0,-162.0
2024-05-12 17:19:02.900,enter,long,18447.0,1,1,-162.0
2024-05-12 17:19:02.900,exit,,18450.0,1,0,-159.0
2024-05-12 17:19:02.900,enter,short,18411.0,1,-1,-159.0
2024-05-12 17:19:02.900,exit,,18408.0,1,0,-156.0
2024-05-12 17:19:02.900,enter,long,18450.0,1,1,-156.0
2024-05-12 17:19:02.900,exit,,18453.0,1,0,-153.0
2024-05-12 17:19:02.900,enter,short,18411.0,1,-1,-153.0
2024-05-12 17:19:02.900,exit,,18417.0,1,0,-159.0
2024-05-12 17:19:02.900,enter,long,18453.0,1,1,-159.0
2024-05-12 17:19:02.900,exit,,18447.0,1,0,-165.0
2024-05-12 17:19:02.900,enter,short,18411.0,1,-1,-165.0
2024-05-12 17:19:02.900,exit,,18417.0,1,0,-171.0
2024-05-12 17:19:02.900,enter,long,18453.0,1,1,-171.0
2024-05-12 17:19:02.900,exit,,18456.0,1,0,-168.0
2024-05-12 17:19:02.900,enter,short,18423.0,1,-1,-168.0
2024-05-12 17:19:02.900,exit,,18426.0,1,0,-171.0
2024-05-12 17:19:02.900,enter,long,18459.0,1,1,-171.0
2024-05-12 17:19:02.900,exit,,18453.0,1,0,-177.0
2024-05-12 17:19:02.900,enter,short,18432.0,1,-1,-177.0
2024-05-12 17:19:02.900,exit,,18435.0,1,0,-180.0
2024-05-12 17:19:02.900,enter,long,18450.0,1,1,-180.0
2024-05-12 17:19:02.900,exit,,18447.0,1,0,-183.0
2024-05-12 17:19:02.900,enter,short,18450.0,1,-1,-183.0
2024-05-12 17:19:02.900,exit,,18453.0,1,0,-186.0
2024-05-12 17:19:02.900,enter,short,18447.0,1,-1,-186.0
2024-05-12 17:19:02.900,exit,,18450.0,1,0,-189.0
2024-05-12 17:19:02.900,enter,short,18459.0,1,-1,-189.0
2024-05-12 17:19:02.900,exit,,18462.0,1,0,-192.0
2024-05-12 17:19:02.900,enter,short,18462.0,1,-1,-192.0
2024-05-12 17:19:02.900,exit,,18465.0,1,0,-195.0
2024-05-12 17:19:02.900,enter,short,18474.0,1,-1,-195.0
2024-05-12 17:19:02.900,exit,,18477.0,1,0,-198.0
2024-05-12 17:19:02.900,enter,short,18468.0,1,-1,-198.0
2024-05-12 17:19:02.900,exit,,18471.0,1,0,-201.0
2024-05-12 17:19:02.900,enter,short,18447.0,1,-1,-201.0
2024-05-12 17:19:02.900,exit,,18444.0,1,0,-198.0
2024-05-12 17:19:02.900,enter,long,18186.0,1,1,-198.0
2024-05-12 17:19:02.900,exit,,18183.0,1,0,-201.0
2024-05-12 17:19:02.900,enter,long,18192.0,1,1,-201.0
2024-05-12 17:19:02.900,exit,,18189.0,1,0,-204.0
2024-05-12 17:19:02.900,enter,long,18192.0,1,1,-204.0
2024-05-12 17:19:02.900,exit,,18189.0,1,0,-207.0
2024-05-12 17:19:02.900,enter,long,18189.0,1,1,-207.0
2024-05-12 17:19:02.900,exit,,18186.0,1,0,-210.0
2024-05-12 17:19:02.900,enter,long,18204.0,1,1,-210.0
2024-05-12 17:19:02.900,exit,,18201.0,1,0,-213.0
2024-05-12 17:19:02.900,enter,long,18207.0,1,1,-213.0
2024-05-12 17:19:02.900,exit,,18204.0,1,0,-216.0
2024-05-12 17:19:02.900,enter,long,18204.0,1,1,-216.0
2024-05-12 17:19:02.900,exit,,18201.0,1,0,-219.0
2024-05-12 17:19:02.900,enter,long,18207.0,1,1,-219.0
2024-05-12 17:19:02.900,exit,,18204.0,1,0,-222.0
2024-05-12 17:19:02.900,enter,long,18228.0,1,1,-222.0
2024-05-12 17:19:02.900,exit,,18222.0,1,0,-228.0
2024-05-12 17:19:02.900,enter,short,18213.0,1,-1,-228.0
2024-05-12 17:19:02.900,exit,,18216.0,1,0,-231.0
2024-05-12 17:19:02.900,enter,short,18210.0,1,-1,-231.0
2024-05-12 17:19:02.900,exit,,18213.0,1,0,-234.0
2024-05-12 17:19:02.900,enter,long,18243.0,1,1,-234.0
2024-05-12 17:19:02.900,exit,,18246.0,1,0,-231.0
2024-05-12 17:19:02.900,enter,short,18324.0,1,-1,-231.0
2024-05-12 17:19:02.900,exit,,18327.0,1,0,-234.0
2024-05-12 17:19:02.900,enter,short,18438.0,1,-1,-234.0
2024-05-12 17:19:02.900,exit,,18441.0,1,0,-237.0
2024-05-12 17:19:02.900,enter,short,18441.0,1,-1,-237.0
2024-05-12 17:19:02.900,exit,,18444.0,1,0,-240.0
2024-05-12 17:19:02.900,enter,short,18447.0,1,-1,-240.0
2024-05-12 17:19:02.900,exit,,18444.0,1,0,-237.0
2024-05-12 17:19:02.900,enter,long,18468.0,1,1,-237.0
2024-05-12 17:19:02.900,exit,,18471.0,1,0,-234.0
2024-05-12 17:19:02.900,enter,short,18477.0,1,-1,-234.0
2024-05-12 17:19:02.900,exit,,18480.0,1,0,-237.0
2024-05-12 17:19:02.900,enter,short,18450.0,1,-1,-237.0
2024-05-12 17:19:02.900,exit,,18447.0,1,0,-234.0
2024-05-12 17:25:01.100,enter,long,18303.0,1,1,-234.0
2024-05-12 17:25:01.100,exit,,18306.0,1,0,-231.0
2024-05-12 17:25:01.100,enter,short,18324.0,1,-1,-231.0
2024-05-12 17:25:01.100,exit,,18327.0,1,0,-234.0
2024-05-12 17:25:01.100,enter,short,18438.0,1,-1,-234.0
2024-05-12 17:25:01.100,exit,,18441.0,1,0,-237.0
2024-05-12 17:25:01.100,enter,short,18441.0,1,-1,-237.0
2024-05-12 17:25:01.100,exit,,18444.0,1,0,-240.0
2024-05-12 17:25:01.100,enter,short,18447.0,1,-1,-240.0
2024-05-12 17:25:01.100,exit,,18444.0,1,0,-237.0
2024-05-12 17:25:01.100,enter,long,18468.0,1,1,-237.0
2024-05-12 17:25:01.100,exit,,18471.0,1,0,-234.0
2024-05-12 17:25:01.100,enter,short,18477.0,1,-1,-234.0
2024-05-12 17:25:01.100,exit,,18480.0,1,0,-237.0
2024-05-12 17:25:01.100,enter,short,18450.0,1,-1,-237.0
2024-05-12 17:25:01.100,exit,,18447.0,1,0,-234.0
2024-05-12 17:39:01.400,enter,long,18246.0,1,1,-234.0
2024-05-12 17:39:01.400,exit,,18249.0,1,0,-231.0
2024-05-12 17:39:01.400,enter,short,18315.0,1,-1,-231.0
2024-05-12 17:39:01.400,exit,,18318.0,1,0,-234.0
2024-05-12 17:39:01.400,enter,short,18309.0,1,-1,-234.0
2024-05-12 17:39:01.400,exit,,18312.0,1,0,-237.0
2024-05-12 17:39:01.400,enter,short,18309.0,1,-1,-237.0
2024-05-12 17:39:01.400,exit,,18312.0,1,0,-240.0
2024-05-12 17:39:01.400,enter,short,18315.0,1,-1,-240.0
2024-05-12 17:39:01.400,exit,,18318.0,1,0,-243.0
2024-05-12 17:39:01.400,enter,short,18312.0,1,-1,-243.0
2024-05-12 17:39:01.400,exit,,18315.0,1,0,-246.0
2024-05-12 17:39:01.400,enter,short,18312.0,1,-1,-246.0
2024-05-12 17:39:01.400,exit,,18315.0,1,0,-249.0
2024-05-12 17:39:01.400,enter,short,18312.0,1,-1,-249.0
2024-05-12 17:39:01.400,exit,,18315.0,1,0,-252.0
2024-05-12 17:39:01.400,enter,short,18357.0,1,-1,-252.0
2024-05-12 17:39:01.400,exit,,18360.0,1,0,-255.0
2024-05-12 17:39:01.400,enter,short,18372.0,1,-1,-255.0
2024-05-12 17:39:01.400,exit,,18366.0,1,0,-249.0
2024-05-12 17:39:01.400,enter,short,18369.0,1,-1,-249.0
2024-05-12 17:39:01.400,exit,,18372.0,1,0,-252.0
2024-05-12 17:39:01.400,enter,short,18378.0,1,-1,-252.0
2024-05-12 17:39:01.400,exit,,18372.0,1,0,-246.0
2024-05-12 17:39:01.400,enter,short,18372.0,1,-1,-246.0
2024-05-12 17:39:01.400,exit,,18369.0,1,0,-243.0
2024-05-12 17:39:01.400,enter,long,18369.0,1,1,-243.0
2024-05-12 17:39:01.400,exit,,18372.0,1,0,-240.0
2024-05-12 17:39:01.400,enter,short,18396.0,1,-1,-240.0
2024-05-12 17:39:01.400,exit,,18399.0,1,0,-243.0
2024-05-12 17:39:01.400,enter,short,18393.0,1,-1,-243.0
2024-05-12 17:39:01.400,exit,,18396.0,1,0,-246.0
2024-05-12 17:39:01.400,enter,short,18399.0,1,-1,-246.0
2024-05-12 17:39:01.400,exit,,18402.0,1,0,-249.0
2024-05-12 17:39:01.400,enter,short,18396.0,1,-1,-249.0
2024-05-12 17:39:01.400,exit,,18399.0,1,0,-252.0
2024-05-12 17:39:01.400,enter,short,18399.0,1,-1,-252.0
2024-05-12 17:39:01.400,exit,,18402.0,1,0,-255.0
2024-05-12 17:39:01.400,enter,short,18399.0,1,-1,-255.0
2024-05-12 17:39:01.400,exit,,18402.0,1,0,-258.0
2024-05-12 17:39:01.400,enter,short,18408.0,1,-1,-258.0
2024-05-12 17:39:01.400,exit,,18411.0,1,0,-261.0
2024-05-12 17:39:01.400,enter,short,18408.0,1,-1,-261.0
2024-05-12 17:39:01.400,exit,,18411.0,1,0,-264.0
2024-05-12 17:39:01.400,enter,short,18408.0,1,-1,-264.0
2024-05-12 17:39:01.400,exit,,18411.0,1,0,-267.0
2024-05-12 17:39:01.400,enter,short,18417.0,1,-1,-267.0
2024-05-12 17:39:01.400,exit,,18420.0,1,0,-270.0
2024-05-12 17:39:01.400,enter,short,18411.0,1,-1,-270.0
2024-05-12 17:39:01.400,exit,,18414.0,1,0,-273.0
2024-05-12 17:39:01.400,enter,long,18447.0,1,1,-273.0
2024-05-12 17:39:01.400,exit,,18450.0,1,0,-270.0
2024-05-12 17:39:01.400,enter,short,18408.0,1,-1,-270.0
2024-05-12 17:39:01.400,exit,,18405.0,1,0,-267.0
2024-05-12 17:39:01.400,enter,long,18447.0,1,1,-267.0
2024-05-12 17:39:01.400,exit,,18450.0,1,0,-264.0
2024-05-12 17:39:01.400,enter,short,18411.0,1,-1,-264.0
2024-05-12 17:39:01.400,exit,,18408.0,1,0,-261.0
2024-05-12 17:39:01.400,enter,long,18450.0,1,1,-261.0
2024-05-12 17:39:01.400,exit,,18453.0,1,0,-258.0
2024-05-12 17:39:01.400,enter,short,18411.0,1,-1,-258.0
2024-05-12 17:39:01.400,exit,,18417.0,1,0,-264.0
2024-05-12 17:39:01.400,enter,long,18453.0,1,1,-264.0
2024-05-12 17:39:01.400,exit,,18447.0,1,0,-270.0
2024-05-12 17:39:01.400,enter,short,18411.0,1,-1,-270.0
2024-05-12 17:39:01.400,exit,,18417.0,1,0,-276.0
2024-05-12 17:39:01.400,enter,long,18453.0,1,1,-276.0
2024-05-12 17:39:01.400,exit,,18456.0,1,0,-273.0
2024-05-12 17:39:01.400,enter,short,18423.0,1,-1,-273.0
2024-05-12 17:39:01.400,exit,,18426.0,1,0,-276.0
2024-05-12 17:39:01.400,enter,long,18459.0,1,1,-276.0
2024-05-12 17:39:01.400,exit,,18453.0,1,0,-282.0
2024-05-12 17:39:01.400,enter,short,18432.0,1,-1,-282.0
2024-05-12 17:39:01.400,exit,,18435.0,1,0,-285.0
2024-05-12 17:39:01.400,enter,long,18450.0,1,1,-285.0
2024-05-12 17:39:01.400,exit,,18447.0,1,0,-288.0
2024-05-12 17:39:01.400,enter,short,18450.0,1,-1,-288.0
2024-05-12 17:39:01.400,exit,,18453.0,1,0,-291.0
2024-05-12 17:39:01.400,enter,short,18447.0,1,-1,-291.0
2024-05-12 17:39:01.400,exit,,18450.0,1,0,-294.0
2024-05-12 17:39:01.400,enter,short,18459.0,1,-1,-294.0
2024-05-12 17:39:01.400,exit,,18462.0,1,0,-297.0
2024-05-12 17:39:01.400,enter,short,18462.0,1,-1,-297.0
2024-05-12 17:39:01.400,exit,,18465.0,1,0,-300.0
2024-05-12 17:39:01.400,enter,short,18474.0,1,-1,-300.0
2024-05-12 17:39:01.400,exit,,18477.0,1,0,-303.0
2024-05-12 17:39:01.400,enter,short,18468.0,1,-1,-303.0
2024-05-12 17:39:01.400,exit,,18471.0,1,0,-306.0
2024-05-12 17:39:01.400,enter,short,18447.0,1,-1,-306.0
2024-05-12 17:39:01.400,exit,,18444.0,1,0,-303.0
2024-05-12 17:39:01.400,enter,long,18186.0,1,1,-303.0
2024-05-12 17:39:01.400,exit,,18183.0,1,0,-306.0
