time,event,qty,price,event_event,amount,result,1000_SMA_binary,144_SMA_binary,14_MA_ENVELOPES_LOWER_binary,14_MA_ENVELOPES_MID_binary,14_MA_ENVELOPES_UPPER_binary,236_EMA_binary,382_EMA_binary,618_EMA_binary,62_ZLEMA_binary,8_ZLEMA_binary,ACCUM_DIST_binary,APZ_LOW_binary,APZ_UPPER_binary,BOLLI_500_LOWER_binary,BOLLI_500_MID_binary,BOLLI_500_UPPER_binary,CP+_C_binary,CP+_R1_binary,CP+_R2_binary,CP+_R3_binary,CP+_R4_binary,CP+_R5_binary,CP+_R6_binary,CP+_S1_binary,CP+_S2_binary,CP+_S3_binary,CP+_S4_binary,CP+_S5_binary,CP+_S6_binary,CP+_WEEK_C_binary,CP+_WEEK_R1_binary,CP+_WEEK_R2_binary,CP+_WEEK_R3_binary,CP+_WEEK_R4_binary,CP+_WEEK_R5_binary,CP+_WEEK_R6_binary,CP+_WEEK_S1_binary,CP+_WEEK_S2_binary,CP+_WEEK_S3_binary,CP+_WEEK_S4_binary,CP+_WEEK_S5_binary,CP+_WEEK_S6_binary,LIN_REG_binary,LIN_REG_INTERCEPT_binary,OBV_binary,SUPERTREND_binary,SUPERTREND_180MIN_binary,1000_SMA_percent_away,144_SMA_percent_away,14_MA_ENVELOPES_LOWER_percent_away,14_MA_ENVELOPES_MID_percent_away,14_MA_ENVELOPES_UPPER_percent_away,236_EMA_percent_away,382_EMA_percent_away,618_EMA_percent_away,62_ZLEMA_percent_away,8_ZLEMA_percent_away,ACCUM_DIST_percent_away,APZ_LOW_percent_away,APZ_UPPER_percent_away,BOLLI_500_LOWER_percent_away,BOLLI_500_MID_percent_away,BOLLI_500_UPPER_percent_away,CP+_C_percent_away,CP+_R1_percent_away,CP+_R2_percent_away,CP+_R3_percent_away,CP+_R4_percent_away,CP+_R5_percent_away,CP+_R6_percent_away,CP+_S1_percent_away,CP+_S2_percent_away,CP+_S3_percent_away,CP+_S4_percent_away,CP+_S5_percent_away,CP+_S6_percent_away,CP+_WEEK_C_percent_away,CP+_WEEK_R1_percent_away,CP+_WEEK_R2_percent_away,CP+_WEEK_R3_percent_away,CP+_WEEK_R4_percent_away,CP+_WEEK_R5_percent_away,CP+_WEEK_R6_percent_away,CP+_WEEK_S1_percent_away,CP+_WEEK_S2_percent_away,CP+_WEEK_S3_percent_away,CP+_WEEK_S4_percent_away,CP+_WEEK_S5_percent_away,CP+_WEEK_S6_percent_away,LIN_REG_percent_away,LIN_REG_INTERCEPT_percent_away,OBV_percent_away,SUPERTREND_percent_away,SUPERTREND_180MIN_percent_away,ADX,ADX_180MIN,ADX_30MIN,AROON DOWN,AROON UP,ATR,AWESOME,CCI,CHAIKIN,CHOP_INDEX,CMO,DISPARITY_INDEX,DIV_BEAR,DIV_BULL,DM_ADX_PLOT,DM_DI_MINUS,DM_DI_PLUS,DYNAMIC_MOMENTUM,FISHER_TRANSFORM,LIN_REG_SLOPE,MACD_180MIN_AVERAGE,MACD_180MIN_DEFAULT,MACD_180MIN_DIFFERENCE,MACD_30MIN_AVERAGE,MACD_30MIN_DEFAULT,MACD_30MIN_DIFFERENCE,MACD_AVG,MACD_DEFAULT,MACD_DIFF,MFI,MOMENTUM,PFE,RIND,RSI_180MIN_AVERAGE,RSI_180MIN_DEFAULT,RSI_30MIN_AVERAGE,RSI_30MIN_DEFAULT,RSI_AVERAGE,RSI_DEFAULT,RSS,RVI,R_SQUARED,STOCH_FAST_D,STOCH_FAST_K
2024-07-15 07:41:59,SE1,1,20621.75,Loss,$-117.09,loss,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.09270652076309864,0.08255382014040652,1.4853397624893376,-0.036986084894461285,-1.51426871237252,0.13970780333880983,0.1805720592793161,0.18475766285199582,-0.08522559345405495,0.005867935563273934,-95.51286475660031,0.060846582668626664,-0.09268015704757267,0.46471951188617666,0.2944867031107098,0.12478120804717763,0.39800389483933785,0.2164043539409057,0.035509106970213145,-0.14478262027490033,-0.6817317093140265,-1.5480282631528695,-2.7134143608667483,0.5802627741213688,0.7631353536696036,0.9467235484021054,1.501474156728205,2.422519121883381,3.7150161267690276,0.39800389483933785,0.10815812251479691,-0.18001891674983658,-0.4665415927187456,-1.3162774605310634,-2.675948321632942,-4.483299428245348,0.6895329368917756,0.9827599546742366,1.2776998259959063,2.172897346752428,3.6724690504618867,5.805086832848308,0.0024246832757471057,-0.07631738340399757,-95.49672655963383,-0.1304683251092379,1.3867467989925182,28.12,29.24,20.04,100.0,7.14,8.05,-7.32,-121.57,-205.12,58.28,-100.0,-0.05,0.0,0.0,28.12,14.36,5.01,27.79,-6.2,-1.25,-23.87,-17.18,6.68,16.27,17.68,1.42,-1.09,-3.21,-2.11,0.0,-30.0,-0.64,2.6,51.04,52.09,66.25,68.95,31.25,29.76,2.64,29.49,1.0,0.0,0.0
2024-07-15 08:11:17,SX,1,20627.50,Loss,$-117.09,loss,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.022712856593063217,-0.062164899913055016,1.4798711913812423,-0.04234065750724381,-1.5195606218725675,0.032422352591144385,0.0784710193803016,0.09713571072985344,-0.05426522748234896,0.008540376815004273,-95.4875711181431,0.06442848486731925,-0.09200760298864527,0.3898250925974579,0.1999160858063905,0.01072423006336092,0.33958130477117815,0.1580874384392004,-0.02270254380063039,-0.2028893575089712,-0.7395259905698963,-1.6053184378879024,-2.7700263859213434,0.5217341258112371,0.7045002899992538,0.8879816529479936,1.442409446415999,2.362918446409059,3.6546633345219472,0.33958130477117815,0.04990419656427488,-0.23810514963497012,-0.524461095228832,-1.3737024933470767,-2.7325821485458084,-4.538881539698598,0.6309407031946984,0.9239970892793943,1.218765332176907,2.113441928654496,3.6121410167787347,5.743517807814342,0.015577578768677939,-0.10024027613578723,-95.47124060067767,-0.13044740260903653,1.327748849662907,22.78,29.24,18.68,100.0,21.43,8.09,-4.26,-109.44,-642.47,60.61,-83.33,-0.05,0.0,0.0,22.78,12.02,8.15,35.74,-4.39,-1.84,-23.87,-17.18,6.68,16.19,15.79,-0.4,-1.02,-3.0,-1.98,40.52,-25.0,-0.48,5.44,51.04,52.09,60.52,59.47,30.5,28.94,8.49,32.33,1.0,0.0,0.0
2024-07-15 08:39:00,SE1,1,20609.75,Loss,$-302.09,loss,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.022712856593063217,-0.062164899913055016,1.4798711913812423,-0.04234065750724381,-1.5195606218725675,0.032422352591144385,0.0784710193803016,0.09713571072985344,-0.05426522748234896,0.008540376815004273,-95.4875711181431,0.06442848486731925,-0.09200760298864527,0.3898250925974579,0.1999160858063905,0.01072423006336092,0.33958130477117815,0.1580874384392004,-0.02270254380063039,-0.2028893575089712,-0.7395259905698963,-1.6053184378879024,-2.7700263859213434,0.5217341258112371,0.7045002899992538,0.8879816529479936,1.442409446415999,2.362918446409059,3.6546633345219472,0.33958130477117815,0.04990419656427488,-0.23810514963497012,-0.524461095228832,-1.3737024933470767,-2.7325821485458084,-4.538881539698598,0.6309407031946984,0.9239970892793943,1.218765332176907,2.113441928654496,3.6121410167787347,5.743517807814342,0.015577578768677939,-0.10024027613578723,-95.47124060067767,-0.13044740260903653,1.327748849662907,22.78,29.24,18.68,100.0,21.43,8.09,-4.26,-109.44,-642.47,60.61,-83.33,-0.05,0.0,0.0,22.78,12.02,8.15,35.74,-4.39,-1.84,-23.87,-17.18,6.68,16.19,15.79,-0.4,-1.02,-3.0,-1.98,40.52,-25.0,-0.48,5.44,51.04,52.09,60.52,59.47,30.5,28.94,8.49,32.33,1.0,0.0,0.0
2024-07-15 09:31:37,SX,1,20624.75,Loss,$-302.09,loss,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.036059086428729875,-0.021632675234365916,1.4749248014808252,-0.047182094273992496,-1.5243481497087878,0.009461174010401118,0.05014034929331108,0.07821759055834825,-0.06758316025450194,0.0036872190314762325,-95.50234089927784,0.05931958206393877,-0.09659550523132898,0.3301097899796916,0.1427869743687879,-0.0438861288312434,0.3529698149951314,0.17145173157500787,-0.009362373832312079,-0.1895732302261633,-0.7262814677820928,-1.5921894395111238,-2.757052796846332,0.5351469410489756,0.7179374920903756,0.9014433373228943,1.4559451091958795,2.3765769345385914,3.668494182745236,0.3529698149951314,0.06325405459460286,-0.22479372126546032,-0.5111878759036039,-1.3605425899934072,-2.71960356321161,-4.526143972490561,0.644368090083612,0.9374635792657123,1.2322711536770943,2.127067128635272,3.6259661911644563,5.757627376051293,0.010722799145471154,-0.1050683865314749,-95.48611947521827,-0.13488149904507457,1.2828588865052255,19.88,28.06,16.22,100.0,21.43,8.09,-4.46,-111.68,-937.46,61.28,-83.33,-0.05,0.0,0.0,19.88,12.0,7.85,39.34,-4.39,-1.84,-22.0,-14.54,7.46,14.71,11.31,-3.4,-0.45,-2.61,-2.16,48.85,-25.0,-0.48,10.76,50.65,50.26,53.14,51.54,32.73,31.17,5.76,36.95,1.0,0.0,0.0
2024-07-15 09:35:39,SE1,1,20612.50,Loss,$-437.09,loss,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.036059086428729875,-0.021632675234365916,1.4749248014808252,-0.047182094273992496,-1.5243481497087878,0.009461174010401118,0.05014034929331108,0.07821759055834825,-0.06758316025450194,0.0036872190314762325,-95.50234089927784,0.05931958206393877,-0.09659550523132898,0.3301097899796916,0.1427869743687879,-0.0438861288312434,0.3529698149951314,0.17145173157500787,-0.009362373832312079,-0.1895732302261633,-0.7262814677820928,-1.5921894395111238,-2.757052796846332,0.5351469410489756,0.7179374920903756,0.9014433373228943,1.4559451091958795,2.3765769345385914,3.668494182745236,0.3529698149951314,0.06325405459460286,-0.22479372126546032,-0.5111878759036039,-1.3605425899934072,-2.71960356321161,-4.526143972490561,0.644368090083612,0.9374635792657123,1.2322711536770943,2.127067128635272,3.6259661911644563,5.757627376051293,0.010722799145471154,-0.1050683865314749,-95.48611947521827,-0.13488149904507457,1.2828588865052255,19.88,28.06,16.22,100.0,21.43,8.09,-4.46,-111.68,-937.46,61.28,-83.33,-0.05,0.0,0.0,19.88,12.0,7.85,39.34,-4.39,-1.84,-22.0,-14.54,7.46,14.71,11.31,-3.4,-0.45,-2.61,-2.16,48.85,-25.0,-0.48,10.76,50.65,50.26,53.14,51.54,32.73,31.17,5.76,36.95,1.0,0.0,0.0
2024-07-15 09:39:38,SX,1,20634.25,Loss,$-437.09,loss,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.15464412920211484,0.04533410263931045,1.4577981976170131,-0.06407639184529626,-1.5409692445557353,0.059209215106928774,0.10877380579265758,0.14876221585325425,-0.10592625441279199,-0.01327729088994483,-95.52257227680217,0.039756033705362834,-0.11090719763991737,0.38912096027930093,0.1970532335085758,0.005767513004766149,0.45764362220058424,0.27593620518222983,0.09493350046544924,-0.08546532601511964,-0.6227333805319929,-1.4895445431108565,-2.6556229186235156,0.6400107692712949,0.8229919811664189,1.006689233344844,1.5617693818385823,2.483361478096752,3.776626268854589,0.45764362220058424,0.16762567192262148,-0.12072255401292947,-0.40741543390636564,-1.2576560728647161,-2.6181346233260574,-4.426559356136822,0.7493458421242086,1.0427470464314716,1.3378621217694682,2.2335914193940667,3.7340539181801047,5.867938545903814,-0.00625142656100725,-0.12188286272737006,-95.50651353011119,-0.1478860425772497,1.388502620455977,38.84,28.06,16.22,100.0,21.43,7.82,-4.47,-111.27,-924.27,59.67,-83.33,-0.04,0.0,0.0,38.84,11.83,6.4,40.65,-4.39,-1.84,-22.0,-14.54,7.46,14.71,11.31,-3.4,0.69,-1.82,-2.51,7.56,-25.0,-0.47,2.78,50.65,50.26,53.14,51.54,32.5,30.72,2.5,37.17,1.0,0.0,0.0
2024-07-15 09:43:31,SE1,1,20634.00,Profit,$442.91,win,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.15464412920211484,0.04533410263931045,1.4577981976170131,-0.06407639184529626,-1.5409692445557353,0.059209215106928774,0.10877380579265758,0.14876221585325425,-0.10592625441279199,-0.01327729088994483,-95.52257227680217,0.039756033705362834,-0.11090719763991737,0.38912096027930093,0.1970532335085758,0.005767513004766149,0.45764362220058424,0.27593620518222983,0.09493350046544924,-0.08546532601511964,-0.6227333805319929,-1.4895445431108565,-2.6556229186235156,0.6400107692712949,0.8229919811664189,1.006689233344844,1.5617693818385823,2.483361478096752,3.776626268854589,0.45764362220058424,0.16762567192262148,-0.12072255401292947,-0.40741543390636564,-1.2576560728647161,-2.6181346233260574,-4.426559356136822,0.7493458421242086,1.0427470464314716,1.3378621217694682,2.2335914193940667,3.7340539181801047,5.867938545903814,-0.00625142656100725,-0.12188286272737006,-95.50651353011119,-0.1478860425772497,1.388502620455977,38.84,28.06,16.22,100.0,21.43,7.82,-4.47,-111.27,-924.27,59.67,-83.33,-0.04,0.0,0.0,38.84,11.83,6.4,40.65,-4.39,-1.84,-22.0,-14.54,7.46,14.71,11.31,-3.4,0.69,-1.82,-2.51,7.56,-25.0,-0.47,2.78,50.65,50.26,53.14,51.54,32.5,30.72,2.5,37.17,1.0,0.0,0.0
2024-07-15 09:47:57,SX,1,20611.75,Profit,$442.91,win,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.10305208015140771,-0.03632353454664737,1.4761555464753853,-0.04596981024845307,-1.5231537815844665,-0.01595844788815346,0.005142712703331506,0.033631275047536525,-0.08008039062943302,0.004900120028674916,-95.48096783220365,0.05965886198658124,-0.09446381003711472,0.1887340866495143,0.030572951672895,-0.12708961392471704,0.3541869522882181,0.1726666673146267,-0.008149631107919506,-0.1883626732004535,-0.7250774202559288,-1.590995894204144,-2.755873379657695,0.53636628788877,0.7191590559168413,0.9026671268115216,1.4571756239940505,2.37781861527764,3.669751532583718,0.3541869522882181,0.06446767805190538,-0.22358359141368672,-0.5099812196013104,-1.3593462351430734,-2.7184236918175917,-4.524986011835286,0.6455887616189677,0.9386878056281048,1.2334989556316567,2.1283057831789787,3.6272230251995228,5.7589100640728335,0.01193578547414484,-0.10385680458346437,-95.46459179070817,-0.1325090479212724,1.2840873020162809,38.75,28.06,16.22,100.0,21.43,7.92,-4.2,-113.67,-566.68,60.89,-83.33,-0.04,0.0,0.0,38.75,11.7,6.31,39.98,-4.39,-1.84,-22.0,-14.54,7.46,14.71,11.31,-3.4,0.67,-1.84,-2.51,41.04,-25.0,-0.47,17.5,50.65,50.26,53.14,51.54,32.5,30.72,2.99,42.17,1.0,0.0,0.0
2024-07-15 09:50:22,SE1,1,20612.75,Loss,$-187.09,loss,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.10305208015140771,-0.03632353454664737,1.4761555464753853,-0.04596981024845307,-1.5231537815844665,-0.01595844788815346,0.005142712703331506,0.033631275047536525,-0.08008039062943302,0.004900120028674916,-95.48096783220365,0.05965886198658124,-0.09446381003711472,0.1887340866495143,0.030572951672895,-0.12708961392471704,0.3541869522882181,0.1726666673146267,-0.008149631107919506,-0.1883626732004535,-0.7250774202559288,-1.590995894204144,-2.755873379657695,0.53636628788877,0.7191590559168413,0.9026671268115216,1.4571756239940505,2.37781861527764,3.669751532583718,0.3541869522882181,0.06446767805190538,-0.22358359141368672,-0.5099812196013104,-1.3593462351430734,-2.7184236918175917,-4.524986011835286,0.6455887616189677,0.9386878056281048,1.2334989556316567,2.1283057831789787,3.6272230251995228,5.7589100640728335,0.01193578547414484,-0.10385680458346437,-95.46459179070817,-0.1325090479212724,1.2840873020162809,38.75,28.06,16.22,100.0,21.43,7.92,-4.2,-113.67,-566.68,60.89,-83.33,-0.04,0.0,0.0,38.75,11.7,6.31,39.98,-4.39,-1.84,-22.0,-14.54,7.46,14.71,11.31,-3.4,0.67,-1.84,-2.51,41.04,-25.0,-0.47,17.5,50.65,50.26,53.14,51.54,32.5,30.72,2.99,42.17,1.0,0.0,0.0
2024-07-15 09:52:54,SX,1,20622.00,Loss,$-187.09,loss,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.10305208015140771,-0.03632353454664737,1.4761555464753853,-0.04596981024845307,-1.5231537815844665,-0.01595844788815346,0.005142712703331506,0.033631275047536525,-0.08008039062943302,0.004900120028674916,-95.48096783220365,0.05965886198658124,-0.09446381003711472,0.1887340866495143,0.030572951672895,-0.12708961392471704,0.3541869522882181,0.1726666673146267,-0.008149631107919506,-0.1883626732004535,-0.7250774202559288,-1.590995894204144,-2.755873379657695,0.53636628788877,0.7191590559168413,0.9026671268115216,1.4571756239940505,2.37781861527764,3.669751532583718,0.3541869522882181,0.06446767805190538,-0.22358359141368672,-0.5099812196013104,-1.3593462351430734,-2.7184236918175917,-4.524986011835286,0.6455887616189677,0.9386878056281048,1.2334989556316567,2.1283057831789787,3.6272230251995228,5.7589100640728335,0.01193578547414484,-0.10385680458346437,-95.46459179070817,-0.1325090479212724,1.2840873020162809,38.75,28.06,16.22,100.0,21.43,7.92,-4.2,-113.67,-566.68,60.89,-83.33,-0.04,0.0,0.0,38.75,11.7,6.31,39.98,-4.39,-1.84,-22.0,-14.54,7.46,14.71,11.31,-3.4,0.67,-1.84,-2.51,41.04,-25.0,-0.47,17.5,50.65,50.26,53.14,51.54,32.5,30.72,2.99,42.17,1.0,0.0,0.0
2024-07-15 09:58:07,SE1,1,20611.00,Loss,$-432.09,loss,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.10874944933144792,-0.008635419385443575,1.4631447224494958,-0.05881745399462167,-1.535748050755602,-0.03128417917832093,-0.013340610029713177,0.013635355652297993,-0.08352631321252266,-0.003493158261421968,-95.44954744511882,0.05504945227251394,-0.10778724039463311,0.06238424324513873,-0.02759899867533872,-0.1173721433549105,0.3456669912366115,0.1641621171372947,-0.016638830178667522,-0.19683657238042215,-0.7335057529390765,-1.599350711353003,-2.7641292999781566,0.5278308600102092,0.710608109131582,0.8941006003911303,1.4485620204068537,2.3691268501043012,3.6609500837143516,0.3456669912366115,0.0559723138507876,-0.23205450037610204,-0.5184278137173647,-1.3677207190954088,-2.726682791575718,-4.533091736422218,0.6370440608714772,0.9301182210913571,1.2249043419497194,2.1196352013730304,3.6184251869540627,5.7499312479220475,0.0031052344549023785,-0.12061510310434596,-95.43294105655478,-0.14727683199783664,1.275488393438894,26.4,28.06,16.22,100.0,35.71,8.42,-7.9,-109.68,-1321.24,63.86,-17.65,-0.05,0.0,0.0,26.4,13.6,6.38,42.46,-3.57,-1.96,-22.0,-14.54,7.46,14.71,11.31,-3.4,-1.09,-3.03,-1.93,14.94,-7.5,-0.27,10.61,50.65,50.26,53.14,51.54,35.0,33.63,8.94,30.08,1.0,0.0,0.0
2024-07-15 10:00:13,SX,1,20632.50,Loss,$-432.09,loss,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.10874944933144792,-0.008635419385443575,1.4631447224494958,-0.05881745399462167,-1.535748050755602,-0.03128417917832093,-0.013340610029713177,0.013635355652297993,-0.08352631321252266,-0.003493158261421968,-95.44954744511882,0.05504945227251394,-0.10778724039463311,0.06238424324513873,-0.02759899867533872,-0.1173721433549105,0.3456669912366115,0.1641621171372947,-0.016638830178667522,-0.19683657238042215,-0.7335057529390765,-1.599350711353003,-2.7641292999781566,0.5278308600102092,0.710608109131582,0.8941006003911303,1.4485620204068537,2.3691268501043012,3.6609500837143516,0.3456669912366115,0.0559723138507876,-0.23205450037610204,-0.5184278137173647,-1.3677207190954088,-2.726682791575718,-4.533091736422218,0.6370440608714772,0.9301182210913571,1.2249043419497194,2.1196352013730304,3.6184251869540627,5.7499312479220475,0.0031052344549023785,-0.12061510310434596,-95.43294105655478,-0.14727683199783664,1.275488393438894,26.4,28.06,16.22,100.0,35.71,8.42,-7.9,-109.68,-1321.24,63.86,-17.65,-0.05,0.0,0.0,26.4,13.6,6.38,42.46,-3.57,-1.96,-22.0,-14.54,7.46,14.71,11.31,-3.4,-1.09,-3.03,-1.93,14.94,-7.5,-0.27,10.61,50.65,50.26,53.14,51.54,35.0,33.63,8.94,30.08,1.0,0.0,0.0
2024-07-15 11:25:53,SE1,1,20768.75,Profit,$792.91,win,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.7125954087422084,0.18431743697944736,1.4753161217190804,-0.04682729439304301,-1.5239808517336988,0.2652336774354824,0.3826078718814624,0.49845783407706856,-0.10879513952182557,0.0036594778791707782,-95.91790673854413,0.056269984154797816,-0.09327433815627284,0.7808682427989665,0.5232654941957295,0.2670246950772122,1.113680623174294,0.9307865688367953,0.7486018289130464,0.567024910842468,0.026248236070377677,-0.8462236226487156,-2.0199170539479567,1.297238715920481,1.4814148836313883,1.666311767714972,2.2250168580527316,3.1526273964438265,4.454337831795761,1.113680623174294,0.8217687154086917,0.5315374360930489,0.24297231302981334,-0.6128208085348974,-1.9821839419503273,-3.802418562943037,1.407287799680971,1.702605055761056,1.999647375278649,2.901226218452095,4.4114874630805,6.5593073895143865,0.010642119486438891,-0.10427874748141473,-95.90464969534439,-0.12997829367303768,2.050618580914756,39.22,28.06,20.9,100.0,21.43,7.81,-4.46,-111.59,-331.74,60.1,-83.33,-0.04,0.0,0.0,39.22,11.84,6.44,43.47,-4.39,-1.84,-22.0,-14.54,7.46,15.88,22.19,6.31,1.15,-1.51,-2.66,37.45,-25.0,-0.47,4.11,50.65,50.26,68.54,75.07,33.42,31.59,0.4,39.47,1.0,0.0,0.0
2024-07-15 11:38:26,SX,1,20729.00,Profit,$792.91,win,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.35273274620441114,-0.13672174425320607,1.4666112174866721,-0.055389419462913515,-1.5324047731435284,-0.04338072399968152,0.03278971938471648,0.13980753742461294,-0.06802195999729141,-0.004779032501773314,-95.86099860819097,0.049989977854674274,-0.10397346458295986,0.405509421817046,0.14208287990733148,-0.11996501341892099,0.8495618305744888,0.6671455133395028,0.48543665771985794,0.3043340362634392,-0.23503007710720009,-1.1052229542633438,-2.275850583882273,1.0326404516850942,1.2163355332883488,1.4007494486828425,1.9579951468496324,2.8831826760703287,4.181492916845419,0.8495618305744888,0.55841242517404,0.2689392582581745,-0.018872104567869127,-0.8724298110572921,-2.2382160344522446,-4.0536960251379375,1.142402076508768,1.4369479351218726,1.733214351138589,2.632438182467694,4.13875447747125,6.28096408884,0.0022207159974545134,-0.11298138242341589,-95.8473329270444,-0.14375019282386559,1.7840524150157668,30.37,28.06,23.91,100.0,21.43,7.96,-4.27,-109.87,-1016.51,60.26,-83.33,-0.04,0.0,0.0,30.37,12.31,5.85,36.45,-4.39,-1.84,-22.0,-14.54,7.46,18.26,27.77,9.51,-0.37,-2.55,-2.18,5.76,-25.0,-0.47,27.16,50.65,50.26,72.19,75.84,31.06,29.41,6.91,36.39,1.0,0.0,0.0
